ID,Answer
2366,東湧燈塔於西元1904年建成，由英國人設計、監造，塔高三層，由塔身、塔燈及塔頂等三部分組成。塔身由一公尺厚的紅磚組成，塔燈為鑄鐵構造。燈塔面向台灣海峽，建在東引島東北世尾山的懸崖之上，其造型及附屬房舍均承襲十八世紀英式建築的簡潔、優雅風格，素有「東引別墅」之美名。
2367,漢武帝時期
2368,1963年
2369,東經116度27分
2370,西排立
2371,朝鮮語
2372,主序帶
2373,電磁波理論
2374,德國財政局
2375,1927年
2376,2014年
2377,已消失
2378,2007年
2379,法國
2380,最終仍可同時與大半個歐洲為敵並戰成平手
2381,外匯商店
2382,為了鞏固自己及子孫的統治
2383,蒙古語
2384,甲醇
2385,元太宗
2386,15625億
2387,印度教
2388,1218年
2389,918年
2390,北非作戰階段
2391,依法治國」
2392,1987年
2393,dna連線酶
2394,金軍
2395,加時賽
2396,雙人方
2397,球皺褶
2398,梁鵠
2399,40年
2400,2901.3平方公里
2401,桃園市
2402,郭守時
2403,高等學校新生入學考試制度
2404,大陸冷氣團南下，有強烈東北季風吹襲
2405,「學習偉大領袖毛澤東」
2406,19世紀
2407,檀君古朝鮮
2408,清順治帝
2409,朝鮮勞動黨中央委員會委員
2410,清宣宗時代
2411,蒙漢兩元政治
2412,黑色貝雷帽
2413,三國史記
2414,四
2415,林彪
2416,技術發明
2417,1972年
2418,摩門教
2419,分裂
2420,社會輿論
2421,1603年
2422,一分
2423,火山國家公園
2424,2013年
2425,客運與貨運市場的逐漸成長
2426,新石器時代
2427,孔齊
2428,李·德富雷斯特
2429,1958年
2430,世界氣象組織
2431,通貨膨脹
2432,1820年代
2433,規劃環境地政局
2434,350kw
2435,天主教
2436,食品業
2437,1958年
2438,2010年
2439,柏樹
2440,7920公里/小時
2441,仙台市
2442,史和平
2443,蓋銷
2444,哈爾濱
2445,1967年
2446,義和團事變
2447,混合苦膽的酒
2448,建文二年
2449,關島組織法
2450,2008年
2451,邊防具體業務
2452,彼得二世
2453,19世紀晚期
2454,國際轉口貿易
2455,合不勒汗
2456,高句麗
2457,窩闊台汗國
2458,民國14年
2459,49.3萬人
2460,巴納德
2461,量子光學
2462,糧食
2463,哈德遜河
2464,全國地圖正保御國繪圖
2465,民國3年
2466,投保人
2467,進入主序帶
2468,坎貝爾
2469,港島區
2470,1221年
2471,阿得雷德的去世
2472,《中華人民共和國憲法》
2473,二十歲
2474,雙打比賽
2475,中村法道
2476,高要
2477,真金
2478,391年
2479,英國精神醫學期刊
2480,1849年11月1日
2481,1260年
2482,13小時
2483,氦
2484,戰基處營區土地
2485,蒙古貴族
2486,巴西爾二世
2487,黑死病
2488,1948年6月20日
2489,卡胡盧伊
2490,硫化氫
2491,氮化硫
2492,三屆
2493,1972年
2494,都市計劃
2495,色指數
2496,日本
2497,情感支持
2498,6位
2499,司馬休之
2500,煤煙消除會
2501,公民化
2502,宏碁
2503,國民政府時期
2504,愛因斯坦
2505,傻瓜塔
2506,朱棣
2507,中山
2508,匹茲堡
2509,白塞爾
2510,格子型系統
2511,《動員戡亂時期臨時條款》
2512,韃靼海峽
2513,1989年
2514,花垣鎮
2515,東部
2516,模特
2517,7%
2518,韓國
2519,以性感形象演出
2520,新婚之夜
2521,泰國
2522,農民階層
2523,孔恩
2524,索契
2525,比利時
2526,重慶理工大學
2527,臺灣獨立
2528,足利尊氏
2529,托木斯克
2530,蘇丹達爾富爾地區
2531,1905年
2532,《臺灣自救運動宣言》
2533,詳細規劃
2534,十億年前
2535,1486年
2536,英國
2537,1950年代
2538,1500公里
2539,南極條約協商會議
2540,布里亞特人
2541,建炎二年
2542,民國8年
2543,1843年
2544,前279年
2545,日本
2546,西元前1534年
2547,瓦倫本哥國家公園
2548,1906年
2549,釋迦牟尼
2550,1960年代
2551,1640年
2552,交通不便
2553,威尼斯人
2554,東涌線
2555,梅艷芳是女低音
2556,1841年
2557,1997年
2558,1994年
2559,宋代
2560,國家預防腐敗局
2561,風能是與風速的三次方成所正比，所以風機高度愈高，發電量愈多
2562,大學生研究計劃
2563,爽文市
2564,1994年
2565,王亞南
2566,茂蘿街
2567,八零年代
2568,1234年
2569,日本
2570,瑞派克路
2571,白熱電燈泡
2572,第三代
2573,黨委
2574,康熙三十二年
2575,重工業
2576,中央印製廠
2577,1952年
2578,十二月屠殺的事件
2579,輕巡洋艦
2580,俄國內戰
2581,張成澤
2582,向收藏者售賣
2583,公元1世紀
2584,1904年4月1日
2585,臺北市仍在
2586,輻射
2587,紹興十一年
2588,石頭
2589,調節氣溫
2590,日本青年社
2591,廣東籍
2592,羅馬帝國
2593,自由派
2594,1990年代
2595,秋明州
2596,倫敦煙霧事件
2597,加州
2598,自由、平等、博愛等成為當今世界的普世價值，變成了新的政府準則與社會規範，才使得這個世界變成了現代世界。像拿破崙等人為歐洲帶來了新的法律制度。這些法律制度是以能力與成就為依歸，而非像封建時代那樣是以社會階級系統為依歸。現代的自由
2599,韓國
2600,不穩定性
2601,常於9－10月回到黑龍江、烏蘇里江等河中產卵
2602,亨利克萊
2603,歐美國家
2604,濟州島
2605,赫爾伯特·查普曼
2606,噪音過大
2607,廿八歲
2608,濟南
2609,2016年
2610,「印度國民軍士兵大審判」
2611,榮休教宗
2612,美日
2613,2比1
2614,參議院
2615,1861年
2616,1991年
2617,臺灣」
2618,1953年12月
2619,白堊紀末滅絕事件
2620,2003年3月4日
2621,曼莫漢·辛格
2622,刺激性
2623,七七事變
2624,激進黨
2625,1895年
2626,中華民國99年12月25日
2627,萊茵魯爾
2628,漢拿山山
2629,拒絕投降
2630,慈禧皇太后
2631,滿分1600分
2632,馬爾吉特
2633,失分
2634,第一次鴉片戰爭
2635,特殊黨員」
2636,中國
2637,蔡素玉
2638,加拿大
2639,工藝
2640,「鄧小平建設有中國特色社會主義理論」
2641,1999年
2642,4個
2643,溫州
2644,下薩克森邦
2645,《宅地法》
2646,中途公園
2647,駐越美軍
2648,燈罩上
2649,高房價
2650,1849年
2651,2016年9月30日
2652,改革法案
2653,解放軍
2654,1949年
2655,伊斯蘭教
2656,東勝寺一役
2657,6
2658,伊斯蘭教
2659,暴雪娛樂公司
2660,第二次世界大戰
2661,歐洲人
2662,理論心理學
2663,西方墨點法
2664,136.03萬人
2665,唐朝
2666,攔截機
2667,伍德羅·威爾遜
2668,與空氣隔絕時
2669,中央軍委
2670,溥佳
2671,台中軟體園區
2672,1803年
2673,特瓦族
2674,個性溫和的雕塑
2675,麻州
2676,杜林
2677,庫侖阻力
2678,沒有完整校舍
2679,「一邊一國」
2680,耶穌會
2681,西塞羅
2682,英軍司令部
2683,土地改革政策
2684,土耳其
2685,2013年
2686,三重忠孝橋
2687,摩根
2688,1960年
2689,高崗
2690,1930年
2691,海水淡化
2692,大學
2693,長樂
2694,爭議性
2695,1779年
2696,印尼
2697,人本主義
2698,首爾塔洞公園
2699,建議聯合國大會接受蒙古國加入聯合國
2700,英國
2701,電視
2702,3%
2703,約8200年
2704,普法戰爭
2705,什錦麵
2706,供給創造需求的理念
2707,中東
2708,民國三十八年
2709,鄧演達
2710,土魯斯
2711,鱒屬
2712,中國大陸
2713,甘蔗
2714,不滿北條氏專制政權
2715,第一個用戶嘗試儲存網頁時
2716,約翰·福特
2717,昆明公交公司
2718,2010年
2719,巴洛克風格
2720,動員勘亂時期臨時條款
2721,2008年
2722,納粹黨
2723,清政府
2724,拿破崙
2725,戰時的盟軍破壞
2726,漢魏故城
2727,1920年代
2728,南京國民政府青天白日滿地紅旗
2729,威廉一世
2730,人造衛星轉播過來的電視訊號節目的電視廣播方式。衛星電視的傳輸過程一般為：通過衛星將地面基站發射的微波訊號
2731,第1668號
2732,1702年
2733,這個手段對於渦輪葉片的耗損提高許多
2734,新加坡
2735,同盟國
2736,1944年
2737,中文
2738,布里斯托大學
2739,河運
2740,伏爾加河
2741,國際動物命名委員會
2742,黃金自由貿易
2743,施耐庵
2744,集中式太陽能發電站
2745,大韓帝國
2746,羅伯特·穆里
2747,第265任
2748,使這條鐵路成了第一條公共蒸汽鐵路
2749,死亡
2750,60
2751,阿拉瓦克印第安人
2752,告士打道
2753,jr集團
2754,兩馬赫
2755,12個
2756,蘿蔔糕
2757,伽利略
2758,1875年
2759,裏海
2760,1863年
2761,1828年
2762,1597年
2763,1829年
2764,杜林
2765,2008年
2766,毛利家
2767,侏儸紀
2768,鄭明勛
2769,拿破崙
2770,342年
2771,11月祭」
2772,中華人民共和國
2773,愛格思海金斯公司
2774,阿拉巴馬州
2775,2015年
2776,《羅馬十二帝王傳》
2777,呂蒙
2778,傑斐遜·戴維斯
2779,1867年
2780,70%
2781,狩獵採集社會
2782,第三世界國家
2783,國民黨
2784,入學考試
2785,擔心引起教會勢力的強烈反彈
2786,大瘟疫
2787,鄂圖曼帝國
2788,1986年
2789,明代
2790,1951年4月13日
2791,基督教
2792,冠狀動脈疾病
2793,石油天然氣研發中心
2794,元朝
2795,硫酸
2796,義大利戰爭
2797,超級基金法
2798,中華人民共和國
2799,納粹德國
2800,募兵制
2801,1933年
2802,2015年
2803,丙子胡亂
2804,1606年
2805,天主教會
2806,有關國軍參與海外派遣活動的法律案
2807,大滿貫
2808,華沙
2809,伯力
2810,外交政策
2811,三種不同的輔音長度
2812,8世紀
2813,約翰二世·科穆寧皇帝
2814,凡爾賽宮
2815,北海道帝國大學
2816,2008年
2817,信陽市
2818,地區邊界
2819,電腦
2820,動物命名法
2821,2014年
2822,1789年
2823,因為拔都與兀良哈台大力支持拖雷系的蒙哥
2824,國際動物學會議
2825,由於王府長史葛誠叛變，密奏朝廷「燕王無病」
2826,金靴獎
2827,齊格蒙特三世
2828,天文學
2829,教法
2830,萊茵河
2831,氧化亞氮氣體
2832,不像其他版本聖經的傳統順序
2833,信陽申侯
2834,攻占納哈出的金山
2835,大阪堂島的「堂島米相場會所
2836,內燃機引擎
2837,銀熊獎
2838,1968年
2839,心率
2840,《舊金山和約》
2841,6
2842,1989年
2843,武昌起義
2844,直接管理寺院周圍13莊政教事務
2845,殺傷力大
2846,第一波新政
2847,球面幾何學
2848,1976年
2849,地球大氣層及其他天體之外的虛空區域
2850,第2758號決議案
2851,1980年代
2852,楊森
2853,1859年
2854,為了更好的與羅馬帝國進行貿易活動
2855,學權部
2856,阮彌之
2857,粵西
2858,羅斯托克港
2859,印度河文明
2860,约瑟夫·斯卡利格
2861,湖州人
2862,維多利亞港
2863,郵箱業務
2864,20%
2865,分發式政策
2866,拉丁文
2867,12歲
2868,比利時
2869,1000米
2870,馬關條約
2871,羅斯福
2872,大陸性季風氣侯
2873,214
2874,3席
2875,過渡時期憲法
2876,益州
2877,段思平
2878,1953年
2879,口徑大
2880,海口市
2881,社會學
2882,雌雄同體
2883,遺傳定律
2884,攔截機
2885,寮國
2886,2000年
2887,15年
2888,第一次世界大戰
2889,臺灣外交困境
2890,第26屆
2891,武漢大學
2892,第三心音
2893,1989年
2894,史達林
2895,新北市的主要行政區過去皆為全面依賴臺北市的衛星城市
2896,英國
2897,廣州鐵路公司
2898,航宇
2899,晚會
2900,孫傳芳
2901,元滅宋之戰
2902,亞歷山大·羅德
2903,阿卡狄烏斯
2904,多倫多
2905,《農書》
2906,蘇聯第三國際
2907,中世紀中期
2908,美國登山車協會
2909,突厥語
2910,台南
2911,法律
2912,學費較高
2913,1987年
2914,進入為期4年的神學研究階段
2915,1849年11月1日
2916,阿爾沃蘭海
2917,把普選局限於男性
2918,在一固定期間內，一家機構的現金增減變動情形
2919,1923年
2920,鏡廳
2921,安帝
2922,中華民國初年
2923,托列斯海峽
2924,自由民主黨
2925,印度洋
2926,兩年
2927,大致平坦的地貌
2928,磷礦石
2929,曼哈頓
2930,克羅埃西亞
2931,1512年
2932,消亡階段
2933,肌萎縮性脊髓側索硬化症
2934,作為軍事防衛
2935,哈德良
2936,《關於托勒密和哥白尼兩大世界體系的對話》
2937,傳送其基因組
2938,電燈泡
2939,按種族
2940,張成澤
2941,盧安達
2942,戴爾廣場足球俱樂部
2943,厄爾布魯士峰
2944,南京國民政府
2945,明朝
2946,武器設計製造人才
2947,1956年
2948,沒有
2949,50個
2950,科學博物館
2951,冬無嚴寒
2952,1874年
2953,維吾爾語
2954,金大中
2955,體重過輕
2956,新生代
2957,勒克瑙協定
2958,《國防報告書》
2959,忽必烈
2960,電動機
2961,承辦五大宗教外其他宗教業務
2962,聯合國
2963,有一個龐大的內需市場
2964,具高商業價值
2965,翻版金日成
2966,啟德機場
2967,瑞士
2968,中華民國政府
2969,希伯來語
2970,一個小時說一個字」
2971,汽運
2972,敦煌石窟
2973,鍾祥蘭台宮
2974,朝鮮
2975,1972年
2976,布里斯托鎊
2977,兩天
2978,喀喇汗國
2979,颶風戰鬥機
2980,黨內上層
2981,1932年
2982,1952年
2983,埃及
2984,2003年1月12日
2985,釣魚臺
2986,瓦特
2987,村民委員會
2988,猶太會堂
2989,三菱
2990,序言、130項條款和6個補充規定，共分總綱、公民的權利和義務、國會、政府、法院、憲法法院、選舉管理、地方自治、經濟和修憲10章，主要有「國民主權」，實行「三權分立」和「總統中心制」，增加國民民主權利，和實行違憲審查制定四方面的核心內容。其基本原則包括國民主權、三權分立、尋求南北和平民主統一、尋求國際和平與合作、依法治國以及國家負責促進國計民生。
2991,岳飛
2992,怯薛
2993,道元禪師
2994,1637年
2995,北魏
2996,西人黨
2997,民國26年上半年
2998,中東
2999,一次世界大戰時期
3000,大朝鮮國
3001,鋼筋混凝土
3002,地球或一些區域上一切生命和非生命的事物以自然的狀態呈現
3003,1171年
3004,日韓合併條約
3005,羽柴秀吉
3006,中產階級
3007,民國四十三年
3008,第45屆日本眾議院議員總選舉
3009,魏源
3010,保祿六世
3011,阿拉伯宗教
3012,2個
3013,印度教
3014,元帝不重視科舉
3015,博克施道夫戰役
3016,珍妮·蓋諾
3017,1629年
3018,第三產業
3019,自轉軸的兩極
3020,德宏州
3021,25個
3022,喬治·史蒂芬生
3023,查士丁尼一世
3024,華北平原
3025,振州
3026,克里米亞韃靼人
3027,李時珍
3028,舊莫比爾
3029,埃及
3030,辛亥革命
3031,六十年代
3032,十年
3033,伊斯蘭教
3034,兵部右侍郎兼都察院右都御史
3035,六四天安門事件
3036,周恩來
3037,《北京條約》
3038,1976年
3039,1959年
3040,耕地面積
3041,國民議會
3042,肉牛
3043,主動方
3044,生活部
3045,工業文明崛起
3046,29萬
3047,冷戰格局
3048,300公厘
3049,廖內省
3050,洪邁
3051,淮安區
3052,左手的大拇指
3053,靜谷再北為春耦齋，北洋政府時為總統辦公處
3054,2002年
3055,12931ghd
3056,西里爾字母
3057,荷蘭人
3058,黨的紀律檢查機關
3059,五
3060,契約經濟
3061,鐵路線
3062,日軍河本大作大佐
3063,為了保護蒙古人地位
3064,工農業生產
3065,資本主義
3066,四品
3067,金正恩
3068,戰艦
3069,蘇聯
3070,清朝嘉慶年間
3071,蘭希佩洛西
3072,1871年1月18日
3073,朱德
3074,90年代
3075,溫尼伯國際機場
3076,瑞士
3077,國家統治者透過集體利益性的方式，達到社會目標的實現
3078,2部
3079,宜蘭海岸國家風景區管理處
3080,黑龍江
3081,高盧帝國
3082,長水村
3083,八王之亂
3084,居民委員會
3085,民國29年
3086,降低貸款利息
3087,1980年2月24日
3088,通化市
3089,康熙帝
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,建設性的互補夥伴關係
3094,2006年
3095,1987年
3096,馬克思主義
3097,不敢前往倫敦
3098,馬加人
3099,清宣統二年
3100,巴西，本來巴西全場佔盡優勢，但欠缺運氣的巴西隊始終未能攻進入球，全場沒有什麼攻勢的阿根廷卻在完場前數分鐘偷擊得手，攻入全場唯一入球，結果阿根廷以1-0擊敗了巴西隊
3101,製導合一
3102,完全臀位
3103,駱克道
3104,71.7公里
3105,鄂圖曼帝國
3106,肌源性自律性
3107,廣電總局
3108,俺巴孩汗被金朝皇帝金熙宗釘在木驢上致死
3109,麥克阿瑟
3110,查理檢查站
3111,京杭大運河
3112,雲貴高原
3113,黑韓國
3114,1914年
3115,紅衫軍運動
3116,第五次北伐
3117,烏來區
3118,綠窗口
3119,電壓
3120,希臘文化
3121,幽州
3122,過多不同族裔分據各方的政局，仍然有動盪不穩定的隱憂
3123,第一次直奉戰爭
3124,1970年代
3125,相聲
3126,平定南昌的寧王宸濠之亂
3127,周恩來
3128,貴霜帝國
3129,1956年
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,過度漢化
3134,60米
3135,李東陽
3136,1919年
3137,100
3138,百萬分之一弧秒
3139,印度教
3140,青天白日勳章
3141,尼古拉杜霍寧
3142,見習官
3143,以適應對外開放的需要
3144,信陽市
3145,1782年
3146,1867年
3147,日本武士時代
3148,武漢大學
3149,貝爾格勒
3150,日產汽車
3151,政府財政撥款
3152,1918年
3153,1972年
3154,柴油
3155,巴拉馬利波
3156,希臘人襲擊拉丁人僑民的事件，有一次嚴重的衝突竟然導致城東地區失火
3157,有絲分裂
3158,卡爾施塔特
3159,拉丁字母
3160,二氧化碳
3161,1987年
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行
3165,都市
3166,ucla的billfarrer—簽署了協議書，同意往後年度的特洛依-小熊足球比賽的優勝者，隨後的一年可以保有此鐘，也就是說，此鐘留在該年比賽勝利的學校，隨後、usc的校友會付給ucla的校友會一半鐘的費用。當時的協議看似不利於小熊，因為他們從未打敗過usc，但在第一年的比賽，1942年，ucla
3167,2016年
3168,土地改革
3169,c.l.maxnikias
3170,荷蘭皇家研究所
3171,周恩來
3172,1739年
3173,民族文化多元化的城市
3174,《開槍射擊令》
3175,劍橋
3176,商業上的活力
3177,忻城縣
3178,東側
3179,田春蔚
3180,冬季奧運會
3181,屬名＋種名
3182,國民革命軍
3183,艾薩克·牛頓
3184,諸塞州
3185,4世紀
3186,第一個階段
3187,波蘭
3188,麗貝卡·布蘭克
3189,《東方紅》
3190,太平洋戰爭
3191,西元28年
3192,同化政策
3193,莫敦梅
3194,北京
3195,1942年末
3196,巴洛克風格
3197,南斯拉夫王國
3198,兩年
3199,古朝鮮
3200,俗世什一稅
3201,受貨幣經濟影響
3202,《周禮》
3203,1967年
3204,匈牙利
3205,西班牙人
3206,31個
3207,反映農民困苦生活
3208,板橋區貴興路
3209,北竿島
3210,拉彼魯茲
3211,奧圖·普萊明傑
3212,1235年
3213,地地下水
3214,水力
3215,克羅埃西亞省
3216,2015年6月
3217,伊斯蘭
3218,新北市
3219,量子光學
3220,加勒比海
3221,1927年
3222,400
3223,鱷魚
3224,格爾拉赫峰
3225,三分之二多數同意
3226,三跨一懸挑」
3227,被殺害
3228,江北地區
3229,希臘文化
3230,19世紀
3231,中山
3232,匈奴人
3233,海山
3234,倭國
3235,1949年
3236,第四次十字軍東征
3237,會長
3238,美國國家稅務局
3239,昆明巫家壩國際機場
3240,豐田汽車
3241,兩棲動物
3242,負責全國邊海防工作
3243,游隼
3244,1955年
3245,馬爾吉特
3246,13世紀
3247,星系天文學
3248,傑羅姆萊特文
3249,漢族
3250,24位
3251,小高加索山脈
3252,實業部
3253,軍事科研活動
3254,中國共產黨紀律檢查機關
3255,大雨
3256,民主黨
3257,1636年
3258,人性本善
3259,法國獲勝
3260,文化大革命
3261,公元第二世紀
3262,陸軍航空隊
3263,於1206年統一漠北諸部族後建立的大蒙古國
3264,漢朝軍事壓力
3265,1924年
3266,西元前4713年1月1日中午12點
3267,鄧小平
3268,民國39年
3269,華萊士
3270,不僅不會釋放出能量，還要消耗能量
3271,978億美元
3272,經濟大恐慌
3273,民國元年
3274,1909年
3275,1233年史彌遠死後
3276,2015年
3277,卡佩爾戰爭
3278,超級英雄
3279,教會法學博士學位
3280,維多利亞湖
3281,《天體運行論》
3282,馬英九
3283,台北曲藝團
3284,朱文圭
3285,葉名琛
3286,廣島市
3287,監理會
3288,
3289,韓國
3290,沒有
3291,1891米
3292,馬來西亞
3293,烏爾蘇拉
3294,92%
3295,李算
3296,秋明州
3297,物權法
3298,馬林諾夫斯基
3299,1651年
3300,元世祖
3301,劉宋宗王
3302,消極
3303,李宗仁
3304,雙重匯率
3305,1971年
3306,1282年
3307,速度
3308,吐蕃文字
3309,小高加索山脈
3310,可以用來指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,幹線道路
3314,奈及利亞
3315,1955年
3316,976毫米
3317,君士坦丁堡城
3318,路易·菲利普國王
3319,吳兆南相聲劇藝社
3320,1912年
3321,1903年
3322,鐵
3323,伊斯蘭教法
3324,9世紀
3325,特別警察部隊
3326,內蒙古自治政府
3327,獅子外型
3328,宋高宗
3329,西莒島青帆村
3330,美元
3331,黑矮星
3332,獅子派
3333,乾隆皇帝
3334,東印度公司
3335,1998年
3336,西班牙
3337,炮兵學學位
3338,成吉思汗時代
3339,意識型態上的極權主義傾向
3340,地中海
3341,1908年
3342,37年
3343,牡丹峰樂團團長
3344,君士坦丁八世
3345,空氣污染
3346,1949年
3347,岳飛
3348,劉牢之
3349,105名
3350,卓袱
3351,五分之四
3352,福建華僑
3353,民族主義復活
3354,德國
3355,北方方言
3356,集安
3357,1970年
3358,燃燒
3359,李·亞科卡
3360,五年
3361,瓜拿納樹
3362,特瓦族
3363,髒層
3364,加壓
3365,遺傳物質
3366,意圖維持一個均衡的歐洲的傳統政策
3367,海什木
3368,2006年
3369,白堊紀中期
3370,莫里斯哈勒
3371,克勞德夏農
3372,不列顛印度軍隊
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,通俗科幻小說雜誌
3377,法語
3378,平均地權
3379,國際園藝家協會
3380,合肥市政府
3381,理查特里維西克
3382,一線天目前仍屬重要軍事基地
3383,彌爾
3384,《續資治通鑑長編》卷323宋元豐五年二月己巳條
3385,幽默
3386,無量山
3387,公元738年
3388,美國
3389,對於旅客的換乘和貨物運輸十分不利
3390,非常小
3391,1961年
3392,計劃經濟體制
3393,英國
3394,田漢
3395,模特兒
3396,1284年
3397,民國27年
3398,悉曇體
3399,135
3400,2005年3月20日
3401,43.4%
3402,路易十三
3403,沃爾特蒙代爾
3404,1935年
3405,土邦王公在無直系繼承王位的情況下，土邦直接納入東印度公司的統治之下，拒絕王公在無嗣的情況下選擇繼承人
3406,伊利諾州
3407,公元前240年
3408,漢諾瓦
3409,性犯罪
3410,恆河的沖積作用
3411,信陽長台關編鐘
3412,第二代
3413,黃大仙區
3414,忽必烈
3415,1930年代
3416,巴西爾二世
3417,至元十一年
3418,新型脫殼穿甲彈
3419,德川家康
3420,哈大客運專線
3421,世界三大黑土地
3422,佛教
3423,恰克圖條約
3424,多源於南部內陸高原地區
3425,廢除憲法
3426,聖凱薩琳教堂
3427,沈葆楨
3428,協助自殺
3429,西晉
3430,美國hbo電視台
3431,1985年
3432,2450084
3433,2009年
3434,11世紀
3435,郭松齡
3436,1931年
3437,歐」型恆星
3438,五權憲法
3439,天皇
3440,2014年
3441,花垣鎮
3442,股份制改革
3443,兩年
3444,導彈
3445,1976年
3446,你吃飯了嗎？
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,康熙
3452,景星殿
3453,雨果
3454,鄧小平
3455,達不到香港女性非常高的擇偶條件
3456,維爾紐斯
3457,民國17年
3458,西部片
3459,雜交帶
3460,2000年代
3461,《魔戒》
3462,1978年
3463,儒家思想
3464,1954年
3465,12
3466,廣西廣府人
3467,1897年
3468,總理
3469,1945年
3470,鐮倉幕府發現了後醍醐天皇的倒幕企圖，責令六波羅探題將天皇身邊的日野資朝等人處分
3471,完成了內部自治的體制後，近年來庫克群島開始嘗試在外交方面擁有更多的主導權，例如加入許多區域性的組織，甚至與34個國家建立起直接或間接的邦交，以期能轉變成一個真正獨立的主權國家
3472,倭王權
3473,灣仔碼頭
3474,1991年
3475,約瑟夫
3476,大部分的時間都在國外生活
3477,雙反
3478,大爆炸理論
3479,新南威爾斯學校
3480,守則與規定
3481,期思陂
3482,中華人民共和國
3483,朱棣
3484,2000
3485,軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,東漢
3488,1999年
3489,生命線類的協談電話
3490,機場快線
3491,麥茨要塞
3492,中國最早有關傳染病研究的著作
